"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112268219",45.6855588644022,0.236657210951904,0.338590187975094,0.698948815874461,0.484584018666025,0.999874888188067
"6497",1646.52461477608,0.190953262422924,0.274743183589366,0.695024567773535,0.48703990532197,0.999874888188067
"79906",214.956190427085,0.423515202924883,0.331256742682058,1.27851043723924,0.201069507017259,0.999874888188067
"100129534",48.7827745897217,0.180261258805374,0.398679249632758,0.452146077257397,0.651163751299755,0.999874888188067
"11079",828.561192098173,-0.0633665597778465,0.138985834344225,-0.45592099422814,0.648446792033461,0.999874888188067
"5192",288.100382312621,0.00359367268226858,0.130711469657027,0.0274931701992028,0.978066387181433,0.999874888188067
"9651",840.243264426937,0.758007740670206,0.422009042618507,1.7961883848907,NA,NA
"55229",467.619336500552,0.255965203147978,0.287443035130495,0.890490190627768,0.373202733279592,0.999874888188067
"388585",64.8987966111603,0.562174440856827,0.471638620352612,1.19196015041458,0.233276870897983,0.999874888188067
"115110",46.6538702995823,0.790008968092957,0.448485418463815,1.7615042442159,0.0781530952877984,0.999874888188067
"8764",182.972374944654,0.825025040667148,0.38545022841253,2.1404191250969,0.0323209102910823,0.999874888188067
"100996583",10.1371592995436,0.00506090155011671,0.376625029998826,0.0134375071941779,0.989278743125208,0.999874888188067
"127281",470.357231260545,0.061442683625911,0.162981134273138,0.376992612672214,0.706179094821971,0.999874888188067
"79258",62.0787476718108,-0.0816511130818094,0.211128928853113,-0.386735789952384,0.698951817327013,0.999874888188067
"100287898",64.3841920526505,0.224737785363382,0.342219308590632,0.656706911976778,0.51136938920605,0.999874888188067
"112268220",7.3522590504939,0.65102624105865,0.994253515125463,0.654788976005277,0.51260362929724,0.999874888188067
"105378600",10.4388895961284,1.03138432088338,0.909085753443087,1.13452918712794,0.256572637834387,0.999874888188067
"105378598",30.8218538988526,0.906336705926789,1.0820581469617,0.837604437868408,0.40225289957916,0.999874888188067
"107984904",7.93228840375522,1.68096253037351,1.0647645396008,1.57871761112906,0.114400843481788,0.999874888188067
"440556",306.917859836408,0.617578654519312,0.354171731907065,1.74372655658856,0.0812067823201023,0.999874888188067
"63976",290.105260052805,0.378881312654391,0.340143671000694,1.11388611623945,0.265328046324946,0.999874888188067
"105378606",16.233898152187,0.206105469488058,0.467783282395687,0.440600331915493,0.659502362512639,0.999874888188067
"107984909",10.4947154138516,0.422005829185199,0.510261318326104,0.82703864476652,0.40821515813253,0.999874888188067
"105378605",12.40469750107,-0.420442497202997,0.45893799870982,-0.916120474628289,0.359603710050302,0.999874888188067
"105378604",71.9165929601651,0.330966505986901,0.413254039754468,0.800879057791045,0.423201665043073,0.999874888188067
"27237",39.2984307614891,0.675129607093081,0.530879824643415,1.27171833577695,0.203473213439155,0.999874888188067
"1953",156.206783937236,0.360975618459211,0.386380762348065,0.934248424444153,0.350175761968915,0.999874888188067
"127262",1540.5002455752,0.054619572966065,0.242414412598548,0.225314874559534,0.821734328932375,0.999874888188067
"49856",163.59702427489,0.0104447412128829,0.200619265851737,0.0520625034118201,0.958478890368485,0.999874888188067
"7161",33.419460456223,-0.0720131597388342,0.369088090787347,-0.195111035918862,0.845306023196426,0.999874888188067
"57212",400.165763792316,0.232353361103992,0.30656164836942,0.757933558681796,0.448490759020921,0.999874888188067
"388588",9.21810584211058,-0.239790579089216,0.454152655194108,-0.527995545873727,0.597502427421524,0.999874888188067
"57470",868.563904401988,0.0966052673266969,0.1242868736216,0.77727650967244,0.436995650919688,0.999874888188067
"9731",826.302377166509,0.0887111202267756,0.221665005513167,0.400203541471982,0.689006606390177,0.999874888188067
"1677",223.165661114508,0.105978965418991,0.200610050552462,0.528283429106042,0.597302631202884,0.999874888188067
"107984910",7.79372023933631,-0.118038086899443,0.436255313088539,-0.270571115945325,0.786720913543204,0.999874888188067
"339448",238.061798273001,0.226135276426389,0.205003371631273,1.1030807670477,0.269992092255719,0.999874888188067
"55966",2570.74532961821,0.0343465229721994,0.178564454089182,0.192348041201108,0.847469589460311,0.999874888188067
"261734",572.492471050013,0.406884764476956,0.310821613758128,1.30906200362753,0.190513348676375,0.999874888188067
"8514",3662.16551264243,0.135703909137429,0.116385339215677,1.16598800202793,0.24361929643026,0.999874888188067
"26038",5836.6697499401,0.611207782122743,0.312994520195716,1.95277470589758,0.050846296987142,0.999874888188067
"105376687",100.270271997749,1.80280719414491,0.861453356475558,2.09275079212726,0.0363714065651541,0.999874888188067
"6146",1594.3067708764,-0.12029857671984,0.218781718927186,-0.549856621063837,0.582417719304192,0.999874888188067
"107985733",43.8120977547206,0.389873549134002,0.363927398403431,1.07129485398571,0.284036872939972,0.999874888188067
"102724450",11.8772437687685,0.0197359125442917,0.392555015555087,0.0502755327591074,0.959902821136485,0.999874888188067
"388591",315.614635229573,0.435622919555729,0.375409271180067,1.16039467588636,0.245888153448765,0.999874888188067
"23463",742.6048633411,-0.0970164140973811,0.209273564642184,-0.463586570349962,0.642943977919335,0.999874888188067
"387509",140.64333140192,0.149378182760411,0.274823227852007,0.543542785404045,0.586756140759229,0.999874888188067
"11332",967.717990890292,0.278793725301334,0.111550239664287,2.49926603600646,0.0124450845529208,0.999874888188067
"83715",25.8289803279019,-0.0642005770592418,0.299221384687751,-0.214558786051463,0.830111329495641,0.999874888188067
"8718",322.585028915621,0.32780844332253,0.39833500014655,0.822946623324405,0.410538347780007,0.999874888188067
"57449",1411.47770771787,0.52450100141896,0.36174355483769,1.44992493827374,0.147079452156443,0.999874888188067
"79707",846.978004858648,0.101607363855693,0.10961335030669,0.926961575131163,0.353946485034759,0.999874888188067
"80835",8.23642949262921,0.643293181296807,0.562203299786711,1.14423586901902,0.252525831346918,0.999874888188067
"3104",221.788676227936,0.352293583608621,0.25996583532187,1.35515339226186,0.175368690598592,0.999874888188067
